img,inpainted,ssim,mse,psnr
001221.jpg,001221_circle_random_inpainted.jpg,0.1535391880335193,982.8966859086692,18.205724901342524
001222.jpg,001222_circle_random_inpainted.jpg,0.1755360198390476,830.6018279902415,18.936874782967944
001223.jpg,001223_circle_random_inpainted.jpg,0.1651591388200006,1360.0288801841734,16.79532230165743
001224.jpg,001224_circle_random_inpainted.jpg,0.0919099254267433,2009.974366903756,15.098898419465447
001225.jpg,001225_circle_random_inpainted.jpg,0.1063638944132301,1394.5359928529706,16.686506330182922
001226.jpg,001226_circle_random_inpainted.jpg,0.1394921708716537,1565.8630639452977,16.183265809066697
001227.jpg,001227_circle_random_inpainted.jpg,0.187995370869793,1700.428125966395,15.82522081056604
001228.jpg,001228_circle_random_inpainted.jpg,0.120472443108764,2706.3563464247677,13.80695381209084
001229.jpg,001229_circle_random_inpainted.jpg,0.1363723770431428,1193.2630742535134,17.363441593590238
001230.jpg,001230_circle_random_inpainted.jpg,0.1351687055404225,1188.7977356286294,17.37972391676282
001231.jpg,001231_circle_random_inpainted.jpg,0.1403456487493717,1586.4429268460296,16.12655908132509
001232.jpg,001232_circle_random_inpainted.jpg,0.1420089301518307,1659.8588891179604,15.930091922750307
001233.jpg,001233_circle_random_inpainted.jpg,0.1196929092536569,822.3549719960141,18.980210383376125
001234.jpg,001234_circle_random_inpainted.jpg,0.1843598112853176,1039.7755729649864,17.961407503584685
001235.jpg,001235_circle_random_inpainted.jpg,0.1188724608866674,1665.943914716696,15.91419984408821
001236.jpg,001236_circle_random_inpainted.jpg,0.1942611636608999,1012.9754750369376,18.074814300042352
001237.jpg,001237_circle_random_inpainted.jpg,0.133986487736557,1675.2869291825584,15.889911607852904
